@relation ViewB_DF_200.arff

@attribute ViewB_t numeric
@attribute ViewB_s numeric
@attribute ViewB_write numeric
@attribute ViewB_edu numeric
@attribute ViewB_articl numeric
@attribute ViewB_us numeric
@attribute ViewB_com numeric
@attribute ViewB_m numeric
@attribute ViewB_just numeric
@attribute ViewB_like numeric
@attribute ViewB_don numeric
@attribute ViewB_know numeric
@attribute ViewB_think numeric
@attribute ViewB_peopl numeric
@attribute ViewB_time numeric
@attribute ViewB_doe numeric
@attribute ViewB_make numeric
@attribute ViewB_new numeric
@attribute ViewB_sai numeric
@attribute ViewB_c numeric
@attribute ViewB_thank numeric
@attribute ViewB_right numeric
@attribute ViewB_d numeric
@attribute ViewB_apr numeric
@attribute ViewB_work numeric
@attribute ViewB_want numeric
@attribute ViewB_gun numeric
@attribute ViewB_problem numeric
@attribute ViewB_need numeric
@attribute ViewB_thing numeric
@attribute ViewB_good numeric
@attribute ViewB_control numeric
@attribute ViewB_wai numeric
@attribute ViewB_drive numeric
@attribute ViewB_look numeric
@attribute ViewB_did numeric
@attribute ViewB_ve numeric
@attribute ViewB_believ numeric
@attribute ViewB_card numeric
@attribute ViewB_state numeric
@attribute ViewB_help numeric
@attribute ViewB_dai numeric
@attribute ViewB_come numeric
@attribute ViewB_e numeric
@attribute ViewB_point numeric
@attribute ViewB_post numeric
@attribute ViewB_govern numeric
@attribute ViewB_set numeric
@attribute ViewB_run numeric
@attribute ViewB_try numeric
@attribute ViewB_question numeric
@attribute ViewB_support numeric
@attribute ViewB_realli numeric
@attribute ViewB_differ numeric
@attribute ViewB_happen numeric
@attribute ViewB_mean numeric
@attribute ViewB_start numeric
@attribute ViewB_read numeric
@attribute ViewB_got numeric
@attribute ViewB_law numeric
@attribute ViewB_said numeric
@attribute ViewB_person numeric
@attribute ViewB_tell numeric
@attribute ViewB_weapon numeric
@attribute ViewB_possibl numeric
@attribute ViewB_pc numeric
@attribute ViewB_year numeric
@attribute ViewB_fbi numeric
@attribute ViewB_mail numeric
@attribute ViewB_r numeric
@attribute ViewB_didn numeric
@attribute ViewB_sure numeric
@attribute ViewB_go numeric
@attribute ViewB_let numeric
@attribute ViewB_number numeric
@attribute ViewB_case numeric
@attribute ViewB_ll numeric
@attribute ViewB_hard numeric
@attribute ViewB_arm numeric
@attribute ViewB_better numeric
@attribute ViewB_opinion numeric
@attribute ViewB_doesn numeric
@attribute ViewB_bui numeric
@attribute ViewB_follow numeric
@attribute ViewB_reason numeric
@attribute ViewB_littl numeric
@attribute ViewB_univers numeric
@attribute ViewB_get numeric
@attribute ViewB_group numeric
@attribute ViewB_kill numeric
@attribute ViewB_v numeric
@attribute ViewB_lot numeric
@attribute ViewB_call numeric
@attribute ViewB_cs numeric
@attribute ViewB_power numeric
@attribute ViewB_x numeric
@attribute ViewB_bu numeric
@attribute ViewB_f numeric
@attribute ViewB_claim numeric
@attribute ViewB_machin numeric
@attribute ViewB_ask numeric
@attribute ViewB_bit numeric
@attribute ViewB_second numeric
@attribute ViewB_gener numeric
@attribute ViewB_actual numeric
@attribute ViewB_fact numeric
@attribute ViewB_window numeric
@attribute ViewB_probabl numeric
@attribute ViewB_live numeric
@attribute ViewB_david numeric
@attribute ViewB_mb numeric
@attribute ViewB_respons numeric
@attribute ViewB_firearm numeric
@attribute ViewB_b numeric
@attribute ViewB_far numeric
@attribute ViewB_place numeric
@attribute ViewB_k numeric
@attribute ViewB_wrong numeric
@attribute ViewB_talk numeric
@attribute ViewB_n numeric
@attribute ViewB_heard numeric
@attribute ViewB_board numeric
@attribute ViewB_ca numeric
@attribute ViewB_p numeric
@attribute ViewB_inform numeric
@attribute ViewB_end numeric
@attribute ViewB_do numeric
@attribute ViewB_cours numeric
@attribute ViewB_caus numeric
@attribute ViewB_w numeric
@attribute ViewB_local numeric
@attribute ViewB_u numeric
@attribute ViewB_consid numeric
@attribute ViewB_line numeric
@attribute ViewB_long numeric
@attribute ViewB_wrote numeric
@attribute ViewB_disk numeric
@attribute ViewB_includ numeric
@attribute ViewB_seen numeric
@attribute ViewB_type numeric
@attribute ViewB_report numeric
@attribute ViewB_abl numeric
@attribute ViewB_death numeric
@attribute ViewB_j numeric
@attribute ViewB_ye numeric
@attribute ViewB_dx numeric
@attribute ViewB_note numeric
@attribute ViewB_allow numeric
@attribute ViewB_todai numeric
@attribute ViewB_dos numeric
@attribute ViewB_chang numeric
@attribute ViewB_standard numeric
@attribute ViewB_mayb numeric
@attribute ViewB_program numeric
@attribute ViewB_crime numeric
@attribute ViewB_wait numeric
@attribute ViewB_batf numeric
@attribute ViewB_softwar numeric
@attribute ViewB_hand numeric
@attribute ViewB_waco numeric
@attribute ViewB_home numeric
@attribute ViewB_old numeric
@attribute ViewB_driver numeric
@attribute ViewB_koresh numeric
@attribute ViewB_advanc numeric
@attribute ViewB_won numeric
@attribute ViewB_avail numeric
@attribute ViewB_have numeric
@attribute ViewB_protect numeric
@attribute ViewB_instal numeric
@attribute ViewB_requir numeric
@attribute ViewB_bad numeric
@attribute ViewB_compound numeric
@attribute ViewB_check numeric
@attribute ViewB_interest numeric
@attribute ViewB_order numeric
@attribute ViewB_true numeric
@attribute ViewB_countri numeric
@attribute ViewB_rememb numeric
@attribute ViewB_internet numeric
@attribute ViewB_appreci numeric
@attribute ViewB_address numeric
@attribute ViewB_turn numeric
@attribute ViewB_hope numeric
@attribute ViewB_speak numeric
@attribute ViewB_awai numeric
@attribute ViewB_ide numeric
@attribute ViewB_public numeric
@attribute ViewB_thought numeric
@attribute ViewB_nation numeric
@attribute ViewB_hear numeric
@attribute ViewB_compani numeric
@attribute ViewB_info numeric
@attribute ViewB_isn numeric
@attribute ViewB_free numeric
@attribute ViewB_american numeric
@attribute ViewB_scsi numeric
@attribute ViewB_feder numeric
@attribute ViewB_special numeric
@attribute ViewB_great numeric
@attribute class {positiveClass,negativeClass}

@data
1.6084302952508414,2.2554993794232243,0.6358221139406759,1.3983305057710165,0.8040787412672269,2.634817994059903,0.8830977645183911,1.107148619690396,3.3214458590711877,1.1177951080848838,1.1378730026214123,0,1.2891676503891678,6.754636086412996,1.4003932854993923,2.81299413687482,0,0,0,0,0,0,1.5324768712979722,0,1.5726239393113841,3.1694905996874576,7.9850769621777165,0,3.249103100488297,0,0,0,0,1.748699979767608,0,0,1.786771927717016,1.789761466565382,0,0,0,3.7222190947256966,3.754634715179403,0,0,1.8937921947932066,0,0,0,0,0,0,0,0,0,0,0,2.0635681925235456,0,0,0,2.091514122914105,4.207468468497761,0,0,0,2.111964733385396,0,0,0,0,0,0,2.158484749020289,0,0,2.1759524420606797,0,0,0,0,2.2302644314144198,0,0,0,0,0,0,2.2730262907525014,0,0,4.635397461608187,0,0,0,0,0,0,0,0,0,2.369793842687496,0,0,4.761093268927515,0,0,0,2.3914163067006613,0,0,4.804810856552513,9.631782434607487,2.407945608651872,2.4135166537013273,0,2.4135166537013273,0,0,0,2.4304184645039304,0,0,0,0,0,0,0,0,0,0,0,2.4769384801388235,0,0,0,0,0,0,0,0,0,0,2.5194980945576195,0,0,2.5257286443082556,0,0,0,2.563949857128453,0,5.127899714256906,0,5.1540438773916115,0,0,0,0,0,2.5902671654458267,0,0,0,0,2.610469872763346,0,0,2.617295837833746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.652142569163914,0,2.6736487743848776,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
2.144573727001122,0,0.6358221139406759,0,0.8040787412672269,0.8782726646866342,2.649293293555173,0,2.214297239380792,1.1177951080848838,3.413619007864237,0,1.2891676503891678,0,0,0,0,0,2.952438137295755,0,0,9.167147552650064,0,1.5606477482646683,0,0,0,0,0,1.639897119918809,0,0,1.7147984280919266,0,0,0,0,0,0,3.7030189472676582,0,0,0,0,0,0,3.848297314547601,0,0,0,0,0,0,0,0,0,0,0,0,4.16689912615475,2.0874737133771,2.091514122914105,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1715568305876416,0,0,2.198225077669803,2.2164073967529934,0,2.2302644314144198,0,0,0,0,0,0,0,0,0,0,0,0,2.3279029009783354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.815891217303744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4710037446190087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5902671654458267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.086883043310959,0,0,negativeClass
2.6807171587514023,0,0,0,0,0.8782726646866342,0,0,0,0,4.551492010485649,0,1.2891676503891678,6.754636086412996,1.4003932854993923,0,0,0,0,0,0,0,1.5324768712979722,0,0,0,4.7910461773066295,1.5994875815809322,0,0,3.3586480797965335,0,0,0,1.7544636844843582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05572501506252,0,0,0,0,0,0,0,2.107841016201534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2164073967529934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.827033307402655,0,0,0,0,0,0,0,0,0,0,0,0,2.4710037446190087,0,0,0,0,0,0,2.4769384801388235,0,0,0,0,0,0,0,0,0,0,0,0,2.5510464522925456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.617295837833746,5.248337434243016,0,0,0,0,0,0,0,0,0,0,0,0,0,2.652142569163914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
2.144573727001122,1.6916245345674183,1.2716442278813518,2.796661011542033,2.412236223801681,0,0,0,1.107148619690396,0,0,3.528100306910084,1.2891676503891678,0,0,0,1.410587053688935,0,1.4762190686478776,0,0,0,0,0,1.5726239393113841,4.754235899531187,3.1940307848710865,0,0,9.839382719512855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8904754421672127,0,0,0,0,0,0,0,1.995100393246085,0,0,0,0,2.0635681925235456,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1498640059763816,2.1541650878757723,0,0,0,0,0,0,0,0,4.4605288628288395,0,0,0,2.2537949288246137,2.2633643798407643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.385966701933097,0,2.396895772465287,0,0,0,0,0,0,0,0,0,2.4247527269682534,0,0,0,0,0,0,0,0,0,0,0,4.9420074892380175,2.4769384801388235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.563949857128453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6882475738060303,0,0,0,0,0,2.703062659591171,negativeClass
0,0,0.6358221139406759,0,0.8040787412672269,0.8782726646866342,1.7661955290367821,0,2.214297239380792,1.1177951080848838,0,0,0,1.3509272172825992,0,0,0,0,0,0,0,0,0,1.5606477482646683,0,1.5847452998437288,0,0,0,1.639897119918809,0,1.6982691261407161,0,0,1.7544636844843582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.995100393246085,0,0,0,0,0,0,0,0,0,0,2.107841016201534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.282782465697866,0,0,0,0,0,0,0,0,0,0,2.369793842687496,0,0,2.375155785828881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1.072286863500561,1.1277496897116122,0,0,0,0,0.8830977645183911,0,3.3214458590711877,1.1177951080848838,1.1378730026214123,2.352066871273389,0,0,0,1.40649706843741,2.82117410737787,0,1.4762190686478776,2.974440559419702,0,4.583573776325032,0,0,0,0,0,0,0,0,0,0,0,0,1.7544636844843582,1.774902352161632,0,0,0,0,1.8578992717326002,0,0,0,0,0,3.848297314547601,0,1.9379419794061366,0,0,1.995100393246085,0,0,0,0,0,2.0635681925235456,2.0714733720306593,8.3337982523095,0,4.18302824582821,4.207468468497761,0,0,0,0,0,0,0,2.137070654516472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.364460496712133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.413011233857026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695627681103653,0,0,negativeClass
0,1.6916245345674183,0,0,0.8040787412672269,0,0,0,2.214297239380792,1.1177951080848838,0,0,1.2891676503891678,2.7018544345651985,0,0,0,0,0,0,0,0,0,0,1.5726239393113841,0,1.5970153924355432,0,0,0,0,0,0,0,0,0,0,0,0,1.8515094736338291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2624211401313,0,0,0,0,0,0,0,0,2.132842318406951,0,0,2.1541650878757723,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2633643798407643,0,0,0,0,0,2.3176987308040937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4024054282762566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
3.2168605905016827,1.1277496897116122,0.6358221139406759,1.3983305057710165,0,0.8782726646866342,0,0,0,1.1177951080848838,3.413619007864237,2.352066871273389,0,0,4.201179856498177,0,2.82117410737787,0,0,0,0,0,0,0,0,0,4.7910461773066295,0,0,3.279794239837618,0,0,0,0,3.5089273689687164,0,0,0,0,0,1.8578992717326002,1.8611095473628483,1.8773173575897015,0,1.8904754421672127,1.8937921947932066,0,0,0,1.9661128563728327,0,0,0,4.057496854728636,2.0518263746468626,2.05572501506252,0,0,0,2.083449563077375,0,0,0,2.107841016201534,2.107841016201534,0,0,0,0,0,0,0,2.1541650878757723,0,2.162823150618887,0,0,0,0,2.2164073967529934,0,0,0,0,0,0,0,2.2730262907525014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.375155785828881,0,2.3805466344637574,0,0,0,0,0,0,0,0,0,0,0,0,2.4247527269682534,0,0,0,0,0,0,0,0,2.4710037446190087,4.9420074892380175,0,0,0,4.9420074892380175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.563949857128453,0,0,0,0,0,0,0,0,0,0,0,0,0,2.610469872763346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1.6084302952508414,2.2554993794232243,1.2716442278813518,2.796661011542033,1.6081574825344538,0,0,0,0,0,0,2.352066871273389,0,0,0,0,0,0,0,1.487220279709851,0,0,1.5324768712979722,1.5606477482646683,0,0,0,0,0,1.639897119918809,1.6793240398982667,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8904754421672127,0,0,0,0,0,0,0,1.995100393246085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.158484749020289,0,0,0,0,0,0,2.2164073967529934,4.4605288628288395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4135166537013273,0,2.4135166537013273,0,2.4247527269682534,2.4247527269682534,0,0,0,0,0,0,0,0,0,0,0,4.9420074892380175,2.4769384801388235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
0,0,0.6358221139406759,0,0.8040787412672269,0,1.7661955290367821,0,0,0,0,1.1760334356366946,0,0,0,0,0,0,0,1.487220279709851,0,0,1.5324768712979722,0,0,1.5847452998437288,0,0,0,0,0,0,1.7147984280919266,0,0,0,3.573543855434032,0,0,0,0,0,0,0,0,0,1.9241486572738005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.111964733385396,0,0,0,0,0,0,0,2.162823150618887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4304184645039304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
0,0,0,0,0,0,0,0,0,1.1177951080848838,0,1.1760334356366946,0,0,0,0,0,0,0,0,1.516403046466911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8515094736338291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5770219386958058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.624168717121508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1.6084302952508414,2.2554993794232243,0,0,0.8040787412672269,0.8782726646866342,2.649293293555173,3.3214458590711877,2.214297239380792,1.1177951080848838,1.1378730026214123,1.1760334356366946,2.5783353007783356,0,1.4003932854993923,0,0,0,1.4762190686478776,0,0,0,0,1.5606477482646683,0,0,4.7910461773066295,0,1.6245515502441485,6.559588479675236,0,0,0,0,3.5089273689687164,0,0,0,0,1.8515094736338291,0,0,0,0,0,0,0,0,0,0,0,1.995100393246085,1.995100393246085,4.057496854728636,0,0,2.05572501506252,4.127136385047091,0,0,0,2.091514122914105,0,0,0,0,0,0,0,0,0,2.1498640059763816,2.1541650878757723,0,0,0,0,0,0,2.2164073967529934,4.432814793505987,0,0,0,0,2.2537949288246137,0,0,0,0,0,6.953096192412281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.860836929007861,0,0,0,0,0,0,4.9420074892380175,0,4.9420074892380175,0,0,0,0,0,0,0,0,0,2.513306124309698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5902671654458267,2.5902671654458267,0,0,0,0,0,2.617295837833746,0,0,2.617295837833746,2.624168717121508,0,0,0,0,2.6380578292821752,0,0,0,0,0,2.645075401940822,0,0,0,0,0,0,0,0,0,0,2.6882475738060303,0,0,0,0,0,5.406125319182342,negativeClass
2.144573727001122,2.8193742242790303,0,0,0,1.7565453293732685,0,1.107148619690396,1.107148619690396,5.5889755404244195,1.1378730026214123,0,3.8675029511675034,0,2.8007865709987847,0,1.410587053688935,0,0,0,0,1.5278579254416775,0,0,0,1.5847452998437288,22.358215494097607,0,0,0,3.3586480797965335,0,0,1.748699979767608,0,0,0,3.579522933130764,0,1.8515094736338291,0,0,0,0,0,1.8937921947932066,0,0,0,0,0,0,0,0,2.0518263746468626,0,0,0,2.0714733720306593,2.083449563077375,0,0,0,8.431364064806136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.198225077669803,0,0,0,4.469852889040462,0,2.2537949288246137,2.2537949288246137,0,2.2730262907525014,0,0,0,0,0,0,0,0,0,0,0,0,4.739587685374992,0,0,0,0,0,0,2.385966701933097,2.3914163067006613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.953876960277647,0,0,0,0,0,0,0,0,0,2.5257286443082556,0,0,5.102092904585091,0,0,0,0,0,0,15.462131632174835,0,0,0,0,0,5.180534330891653,0,5.193912307193246,0,0,0,0,0,2.617295837833746,0,0,0,0,2.624168717121508,0,0,0,2.6380578292821752,0,2.6380578292821752,0,0,2.645075401940822,0,0,0,0,5.347297548769755,0,0,0,0,0,2.6882475738060303,2.6882475738060303,2.6882475738060303,0,0,0,0,negativeClass
3.753004022251963,1.6916245345674183,0.6358221139406759,0.6991652528855082,0,8.782726646866342,0,1.107148619690396,0,0,3.413619007864237,7.056200613820168,1.2891676503891678,5.403708869130397,1.4003932854993923,1.40649706843741,2.82117410737787,2.892088731051329,4.428657205943633,0,0,1.5278579254416775,1.5324768712979722,0,0,0,14.373138531919889,0,1.6245515502441485,1.639897119918809,1.6793240398982667,0,1.7147984280919266,0,0,12.424316465131424,10.720631566302096,10.738568799392292,0,1.8515094736338291,3.7157985434652003,1.8611095473628483,0,0,7.561901768668851,3.787584389586413,0,0,1.9379419794061366,0,0,0,0,2.028748427364318,4.103652749293725,2.05572501506252,0,10.317840962617728,0,0,6.2624211401313,0,2.1037342342488805,0,0,0,4.223929466770792,0,0,0,0,0,2.1541650878757723,4.316969498040578,4.325646301237774,0,0,2.1892564076870427,0,0,0,0,0,2.2537949288246137,0,0,0,0,0,2.282782465697866,0,0,0,0,0,0,0,0,30.73798645725773,0,0,0,0,0,0,2.3805466344637574,0,2.385966701933097,2.3914163067006613,0,0,0,0,0,2.4135166537013273,2.4135166537013273,0,4.849505453936507,0,0,9.721673858015722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5902671654458267,0,0,0,2.610469872763346,0,0,0,0,0,0,0,0,0,0,0,0,2.6380578292821752,0,2.645075401940822,0,0,0,0,2.652142569163914,0,0,0,2.6736487743848776,2.6809215337139576,0,0,0,0,5.376495147612061,0,0,0,0,negativeClass
5.8975777492530845,1.6916245345674183,0,2.796661011542033,3.2163149650689076,0.8782726646866342,0,1.107148619690396,1.107148619690396,0,5.689365013107062,10.584300920730252,1.2891676503891678,0,0,0,4.231761161066805,0,2.952438137295755,0,0,1.5278579254416775,0,1.5606477482646683,1.5726239393113841,3.1694905996874576,11.179107747048803,1.5994875815809322,0,13.119176959350472,1.6793240398982667,0,1.7147984280919266,0,1.7544636844843582,0,1.786771927717016,0,0,0,0,0,0,0,3.7809508843344255,0,0,0,0,0,0,0,1.995100393246085,0,0,0,0,4.127136385047091,0,0,0,0,0,0,0,0,0,0,0,2.132842318406951,0,2.1498640059763816,4.308330175751545,2.158484749020289,0,0,0,0,0,0,0,4.4605288628288395,0,0,0,4.5075898576492275,0,4.546052581505003,0,0,0,0,0,0,0,0,0,0,0,0,2.369793842687496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4247527269682534,0,0,2.4304184645039304,0,0,0,0,0,0,0,0,0,0,4.9420074892380175,2.4769384801388235,0,0,0,0,0,0,0,2.513306124309698,0,0,0,2.5257286443082556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6882475738060303,0,0,0,0,0,2.703062659591171,negativeClass
1.072286863500561,0,0,0.6991652528855082,0,0,0,0,0,1.1177951080848838,1.1378730026214123,0,0,0,0,0,0,2.892088731051329,0,0,0,0,0,0,0,0,1.5970153924355432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9379419794061366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1759524420606797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.360223948185888,2.4592389030394224,0,2.4651040224918206,0,0,0,0,0,0,0,0,0,2.4769384801388235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.610469872763346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6736487743848776,0,0,0,0,0,0,0,0,0,0,negativeClass
4.289147454002244,4.510998758846449,0.6358221139406759,2.0974957586565246,1.6081574825344538,2.634817994059903,0,1.107148619690396,5.535743098451979,3.3533853242546514,3.413619007864237,1.1760334356366946,2.5783353007783356,2.7018544345651985,11.203146283995139,1.40649706843741,0,0,1.4762190686478776,0,0,0,0,0,0,1.5847452998437288,17.567169316790977,1.5994875815809322,0,1.639897119918809,0,0,0,0,5.263391053453074,0,0,0,0,0,0,0,0,0,1.8904754421672127,0,0,0,0,0,0,0,1.995100393246085,2.028748427364318,0,0,2.05572501506252,6.190704577570637,0,0,2.0874737133771,4.18302824582821,0,0,0,0,0,0,0,0,0,0,4.308330175751545,0,0,0,0,0,0,4.432814793505987,2.2164073967529934,2.2302644314144198,2.234926444520231,0,0,4.5075898576492275,0,2.2730262907525014,0,0,0,4.635397461608187,0,2.3279029009783354,0,0,0,0,0,0,2.369793842687496,0,2.375155785828881,0,0,11.902733172318786,0,0,2.3914163067006613,0,0,0,2.407945608651872,0,0,0,0,0,0,0,4.860836929007861,0,0,0,0,0,0,7.413011233857026,0,12.355018723095043,0,4.9420074892380175,0,0,0,0,0,0,0,5.026612248619396,0,0,0,0,0,0,2.5257286443082556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.610469872763346,2.610469872763346,0,0,0,2.617295837833746,13.12084358560754,0,0,0,0,2.6380578292821752,0,5.2761156585643505,0,0,0,2.645075401940822,0,0,2.652142569163914,0,0,0,0,0,0,0,0,0,0,0,0,0,2.703062659591171,negativeClass
1.072286863500561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.410587053688935,0,0,0,0,0,0,0,0,0,1.5970153924355432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1541650878757723,0,0,0,0,0,0,0,0,2.2302644314144198,0,0,0,0,0,0,0,2.282782465697866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
